Name,ShowTempAttackEffect,TID,TrackTarget,EvaluateTargetConstantly,OnlyUseInSpecialSituation,Facing,RotationSpeed,Type,ShowCastingBar,Animation,SelfCastAnimation,CooldownMs,StartCooldownMs,ChargeCount,IsConsumable,PreSlowdown,Slowdown,PostSlowdown,PreSlowdownTimeMs,SlowdownTimeMs,PostSlowdownTimeMs,Damage,Healing,AttackTimeMs,DamageTimeMs,PostAttackTimeMs,MinipushbackDistance,MinipushbackSpeed,AttackRange,AttackRangeExtra,AttackRange2,AttackRange3,ChargeSpeed,ChargeDamageRadiusAdd,InterruptCharge,ChargeThroughWalls,Carry,StunSelfDurationMs,AreaEffect,ExtraSummonForFirstCombo,SummonedCharacter,SummonedCount,SummonedMaxCount,SummonRandomRange,SummonedCharacter2,SummonedCount2,SummonedMaxCount2,SummonRandomRange2,SummonedCharacter3,SummonedCount3,SummonedMaxCount3,SummonRandomRange3,Projectile,ProjectileCount,ChanneledAttackCount,TimeBetweenChanneledAttacksMs,ChanneledAttackSecond,ChanneledAttackThird,ChanneledAttackFourth,ChanneledAttackFifth,ChanneledAttackSixth,ChanneledAttackSeventh,ChanneledAttackEight,ExecuteAsChanneledAttackOnlyIfEnemiesInRange,ExecuteAsChanneledAttackOnlyIfSummonPossible,InterruptChanneledSkillWhenTargetInRangeForNextChanneledSkill,AttackAngle,UseMultiLineWarningArea,RandomAttackAngle,RandomAttackRange,MinAttackRange,Targeting,TargetingMinimumDistance,PushbackDistance,PushbackSpeed,PushbackGravity,PushbackOffsetRotation,StunDurationMs,StunDurationMsStrong,StunDurationMsBoss,ChanceToStunStrong,ChanceToStunBoss,IsBigAttack,BotShouldDodge,LinkedSkill,IncreasingComboSkill,HitsToCombo,UseComboAfterDamage,InstantSkillAfterUse,InstantSkillOnlyIfTargetsHit,InstantSkillBuffPerTargetsHit,ImmuneDuringSkill,AreaDamageMelee,PoisonSpreadRadius,ExtraAreaEffectDamage,IncreasingComboAttackSpeedBuffPermille,SummonMaxRangeTilesFromSpawn,UseAttackDuringChargeOrJump,IsAttackDuringChargeOrJumpRandomAttack,JumpAndTeleportMinDistTiles,JumpAndTeleportMaxDistTiles,VaultAggro,ChargeTickRateMs,UpdateVisualRotationDuringChanneling,FlipVisualRotationDuringJump,IsWormTeleport,ChargeDamageAreaOffsetTiles,IncreasingComboDecreaseTimerFull,JumpCurve,IncreasingComboDecreaseTimer,EscapeStun,BuffType,BuffValue,BuffValue2,BuffValue3,BuffTimeMs,IgnoreOtherSkillsDuringBuff,DamageIncreasePercentFromBehind,BuffTarget,StartAttackEffect1,StartAttackEffect2,StartAttackEffect3,StartAttackEffect4,DamageEffect,LoopingEffect,SpecialEffect,DestinationEffect,BuffEndEffect,DeathEffectForWeakEnemy,AttackEffectOffset,AttackEffectSideOffset,TargetHitEffect,ShieldedHitEffect,SequencedAttackAnim,StartCooldownOnZero,HealingBuffPercentBelow20,SkillOffset,SkillOffsetRotation,InheritHealthOnTransform,CooldownReductionMsOnHit,CanUseWhileMounted,RotationMultiplier,SelfMinipushbackDistance,SelfMinipushbackSpeed,SelfMinipushbackRotationOffset,WaitForSummonsToDie,SpeedBuffPermille,ForcePlayEachChanneledAttackAsASeparateAnimation,DashTowardsClosestEnemy,RicochetCharge,SlowdownChargePercent
DragonlingDungeonBoss2TeleportReposition,,,TRUE,,,180,,Teleport,,Skill 2,,,,,,10000,10000,10000,,,,,,733,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FurthestTarget,,200,700,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,fx/effect/teleport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss2Summon,,,,,,180,,Summon,,Skill 6,,30000,,,,10000,10000,10000,,,,,,2700,1550,,,,200,,,,,,,,,,,,DragonlingDungeonBoss2Clone,3,3,,,,,,,,,,,,2,,DragonlingDungeonBoss2Teleport,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,TRUE,,115,,,,,,,,,,,,,,
DragonlingDungeonBoss2Summon2,,,,,,180,,Summon,,Skill 6,,30000,,,,10000,10000,10000,,,,,,2700,1550,,,,200,,,,,,,,,,,,DragonlingDungeonBoss2Clone,5,5,,,,,,,,,,,,2,,DragonlingDungeonBoss2Teleport,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,TRUE,,115,,,,,,,,,,,,,,
DragonlingDungeonBoss2ClusterShot,,,TRUE,,,180,,Attack,,Skill 5,,100,,,,10000,10000,10000,,,,120,,800,100,200,,,400,,,,,,,,,,WindSlayerSmokeScreen,,,,,,,,,,,,,,DragonlingDungeonBoss2Grenade,6,,,,,,,,,,,,,360,,TRUE,300,150,NoTarget,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,fx/effect/ps_smoke_grenade_blind_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss2CloneMeleeWeapon,,,TRUE,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,60,,300,300,400,15,420,350,,,,,,,,,,,,,,,,,,,,,,,,,,2,400,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,fx/effect/ps_windslayer_hit_01,,TRUE,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss2CloneDash,,,,,,,,Charge,,Skill 1,,12000,,,,10000,10000,10000,,,,120,,700,700,833,,,600,,,,4000,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTarget,,300,800,,,800,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_windslayer_pierce_01,,,,,,,,,,200,,fx/effect/ps_windslayer_hit_02,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss2CloneRangedAttack,,,,,,,,Attack,,Skill 2,,16000,,,,10000,10000,10000,,,,80,,1066,700,530,,,800,,,,,,,,,,,,,,,,,,,,,,,,DragonlingDungeonBoss2Proj,1,3,550,,,,,,,,,,,,,,,,RandomTarget,,,,,,500,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss2Jump,,,,,,,,Jump,,Skill 4,,8000,,,,10000,10000,10000,,,,480,,1033,366,766,,,400,,,,600,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,700,,,1000,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,6,6,,,,,,,,2,,,,,,,,,,,,,,,,,fx/effect/ps_windslayer_jump_01,,,,,,fx/effect/ps_windslayer_hit_02,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss2JumpCombo,,,,,,,,Jump,,Skill 4,,16000,,,,10000,10000,10000,,,,480,,1033,366,766,,,400,,,,600,150,,,,,,,,,,,,,,,,,,,,,2,,DragonlingDungeonBoss2RangedAttack,,,,,,,,,,,,,,,,,200,700,,,1000,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,6,6,,,,,,,,2,,,,,,,,,,,,,,,,,fx/effect/ps_windslayer_jump_01,,,,,,fx/effect/ps_windslayer_hit_02,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss2JumpCombo2,,,,,,,,Jump,,Skill 4,,16000,,,,10000,10000,10000,,,,480,,1033,366,766,,,400,,,,600,150,,,,,,,,,,,,,,,,,,,,,3,,DragonlingDungeonBoss2RangedAttack2,DragonlingDungeonBoss2RangedAttack3,,,,,,,,,,,,,,,,200,700,,,1000,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,6,6,,,,,,,,2,,,,,,,,,,,,,,,,,fx/effect/ps_windslayer_jump_01,,,,,,fx/effect/ps_windslayer_hit_02,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3Dragonbreath,,,,TRUE,,,30,Attack,,Skill 2,,15000,,,,10000,10000,10000,,,,160,,1200,1200,1550,,,1000,,,,,,,,,,,,,,,,,,,,,,,,DragonlingDungeonBoss3Arrow,10,16,150,,,,,,,,,,,45,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/berserker_skl01_atk,,,,,,200,,fx/effect/berserker_skl01_hit,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3MeleeWeapon,,,TRUE,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,400,,1300,400,,15,420,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,fx/effect/ps_dragonling_impact_directional_big_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3StopEating,,,,,StopEat,180,,Buff,,Skill 3,,2000,,,,10000,10000,10000,,,,,,2500,2500,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3Summon1,,,,,,,,Summon,,Skill 1,,12000,,,,10000,10000,10000,,,,,,2600,1600,,,,800,,,,,,,,,,,,DragonlingDungeonBoss3Bomb,3,30,300,,,,,,,,,DragonlingDungeonBoss3SummonProjectile,1,2,800,,,,,,,,,,,,,,,,NoAiming,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,TRUE,,150,,,,,,,,,,,,,,
DragonlingDungeonBoss3Summon2,,,,,,,,Summon,,Skill 1,,6000,,,,10000,10000,10000,,,,,,2600,1600,,,,800,,,,,,,,,,,,DragonlingDungeonBoss3Bomb,4,30,300,,,,,,,,,DragonlingDungeonBoss3SummonProjectile,1,2,800,,,,,,,,,,,,,,,,NoAiming,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,TRUE,,150,,,,,,,,,,,,,,
DragonlingDungeonBoss3Spit,,,,,,,,Attack,,Skill 10,,8000,,,,10000,10000,10000,,,,160,,3300,1450,,,,500,,,,,,,,,,DragonlingDungeonBoss3BurningGround,,,,,,,,,,,,,,DragonlingDungeonBoss3Grenade,1,12,250,,,,,,,,,,,360,,TRUE,250,,NoTarget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3MegaSpit,,,,,,,,Attack,,Skill 10,,8000,,,,10000,10000,10000,,,,160,,3300,1450,,,,500,,,,,,,,,,DragonlingDungeonBoss3BurningGround,,,,,,,,,,,,,,DragonlingDungeonBoss3Grenade,1,20,150,,,,,,,,,,,360,,TRUE,250,,NoTarget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3Charge,,,,,,,120,Charge,,Skill 2,,20000,,,,10000,10000,10000,,,,,,1000,1000,1000,,,1400,,,,700,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTarget,,200,700,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,fx/effect/dragonling_charger_skl1,,,,,,,,,,,,fx/effect/dragonling_charger_atk_hit,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3AbsorbInhale_reserv,,,,TRUE,,,40,Attack,,Skill 5,,10000,,,,10000,10000,10000,,,,,,,,,-100,400,1000,,,,,,,,,,,,,,,,,,,,,,,,,,20,100,,,,,,,,,,TRUE,110,,,,,NoAiming,,,,,,,,,,,TRUE,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,fx/effect/ps_screenshake_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3Absorb,,,TRUE,,,,120,Attack,,Skill 4,,4000,,,,10000,10000,10000,,,,,,,,,,,300,1000,,,,,,,,,,,,,,,,,,,,,,,,,5,,DragonlingDungeonBoss3AbsorbChase,DragonlingDungeonBoss3AbsorbBite,DragonlingDungeonBoss3AbsorbSpit,DragonlingDungeonBoss3AbsorbVomit,,,,,,,360,,,,,FurthestTarget,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,fx/effect/ps_screenshake_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3AbsorbChase,,,TRUE,,,,120,Charge,,Skill 5,,,,,,10000,10000,10000,,,,,,450,450,1550,,,1400,,,,700,125,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_devourer_swallow_hit_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3AbsorbBite,,,TRUE,,,,,Attack,,Skill 6,,,,,,10000,10000,10000,,,,,,1000,150,,,,250,,,,,,,,Hide,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,fx/effect/ps_devourer_swallow_screen_effect_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3AbsorbSpit,,,TRUE,,,,,Attack,,Skill 7,,,,,,10000,10000,10000,,,,,,300,300,,,,300,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,FurthestTarget,,700,1300,30,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,fx/effect/ps_devourer_spiter_char_dmg_01,,,,,,,,,,40,,,,,,,,,
DragonlingDungeonBoss3AbsorbVomit,,,,,,,,Attack,,Skill 8,,,,,,10000,10000,10000,,,,160,,700,,,,,700,,,,,,,,,,DragonlingDungeonBoss3BurningGround,,,,,,,,,,,,,,DragonlingDungeonBoss3Vomit,1,6,100,,,,,,,,,,,30,,TRUE,250,100,NoAiming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,25,,,,,,,,,,,,,,
DragonlingDungeonBoss3Vomit,,,TRUE,,,,,Attack,,Skill 9,,10000,,,,10000,10000,10000,,,,160,,1800,1100,,,,700,,,,,,,,,,DragonlingDungeonBoss3BurningGround,,,,,,,,,,,,,,DragonlingDungeonBoss3Vomit,1,6,100,,,,,,,,,,,30,,TRUE,250,100,RandomTargetPickOnce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,25,,,,,,,,,,,,,,
DragonlingDungeonBoss3Slow,,,,,,,,Attack,,Skill 11,,15000,,,,10000,10000,10000,,,,,,2000,1000,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,DragonlingRaidBoss2AoeStompProj,72,,,,,,,,,,,,,360,,,,,NoAiming,,250,500,30,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Poison,1000,,50,3000,,,,,,,,,,,,,,120,,fx/effect/ps_mother_jumper_hit_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3SlowEnd,,,,,,,,Charge,,Skill 7,,,,,,10000,10000,10000,,,,,,,,1200,,,140,2000,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoAiming,,250,500,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3BombExplode,,,,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,800,,10000,10000,,,,600,2500,,,,,,,,,,,,,,,,,,,,,,,DragonlingDungeonBoss3BudAoeProj,40,2,,DragonlingDungeonBoss3BombDeactivate,,,,,,,,,,360,,,,,,,400,800,,,2000,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_devourer_bud_expl_01,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBoss3BombDeactivate,,,,,,,,Transform,,Skill 1,,,,,,10000,10000,10000,,,,,,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,
DragonlingWalkingPrisonThrow,,,,,,,,Summon,,Skill 3,,7000,,,,10000,10000,10000,,,,800,,3333,2633,,,,300,,,,,,,,,,,,RunningNpcSlimyBoss,1,1,,,,,,,,,,CorruptedSpiritProj,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_berserker_axe_throw_start_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossAoe,,,,,,190,,Attack,,Skill 3,,15000,,,,10000,10000,10000,,,,640,,4500,3000,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,DragonlingDungeonBossAoeProj,40,,,,,,,,,,,,,360,,,,,,,300,800,,,1500,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_bonesmasher_aoe_anticipation_01,,,,fx/effect/dragonling_dungeon_boss_skl3,,,,,,,,fx/effect/dragonling_dungeon_boss_hit,,,TRUE,,,,,,,,,,,,,,,,
DragonlingDungeonBossAoe2,,,,,,190,,Attack,,Skill 3,,3000,,,,10000,10000,10000,,,,640,,4500,3000,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,DragonlingDungeonBossAoeProj,40,,,,,,,,,,,,,360,,,,,,,300,800,,,1500,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_bonesmasher_aoe_anticipation_01,,,,fx/effect/dragonling_dungeon_boss_skl3,,,,,,,,fx/effect/dragonling_dungeon_boss_hit,,,TRUE,,,,,,,,,,,,,,,,
DragonlingDungeonBossAoeHard,,,,,,190,,Attack,,Skill 3,,20000,,,,10000,10000,10000,,,,640,,4500,3000,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,DragonlingDungeonBossAoeProj,40,,,,,,,,,,,,,360,,,,,,,300,800,,,1500,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/dragonling_dungeon_boss_skl3,,,,,,200,,fx/effect/dragonling_dungeon_boss_hit,,,TRUE,,,,,,,,,,,,,,,,
DragonlingDungeonBossAoeElite,,,,,,190,,Attack,,Skill 3,,20000,,,,10000,10000,10000,,,,640,,4500,3000,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,DragonlingDungeonBossAoeProj,40,,,,,,,,,,,,,360,,,,,,,300,800,,,1500,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/dragonling_dungeon_boss_skl3,,,,,,200,,fx/effect/dragonling_dungeon_boss_hit,,,TRUE,,,,,,,,,,,,,,,,
DragonlingDungeonBossCharge,,,,,,,,Charge,,Skill 4,,8000,,,,10000,10000,10000,,,,480,,1000,1000,300,,,800,,,,1000,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTarget,,300,800,,,1500,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_bonesmasher_charge_01,,,,,,,,,,200,,fx/effect/dragonling_dungeon_boss_hit,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossChargeHard,,,,,,,,Charge,,Skill 4,,5000,,,,10000,10000,10000,,,,480,,1000,1000,300,,,800,,,,1000,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTarget,,300,800,,,1500,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_bonesmasher_charge_01,,,,,,,,,,200,,fx/effect/dragonling_dungeon_boss_hit,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossChargeElite,,,,,,,,Charge,,Skill 4,,5000,,,,10000,10000,10000,,,,480,,1000,1000,300,,,800,,,,1000,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTarget,,300,800,,,1500,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_bonesmasher_charge_01,,,,,,,,,,200,,fx/effect/dragonling_dungeon_boss_hit,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossEarthquake,,,,,,,,Attack,,Skill 1,,4000,,,,10000,10000,10000,,,,120,,1600,800,,,,800,,,,,,,,,,,,,,,,,,,,,,,,DragonlingDungeonBossEarthquakeProj,3,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_tutorialboss_jump_01,,,,200,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossJump,,,,,,,,Jump,,Skill 2,,6000,,,,10000,10000,10000,,,,640,,1450,500,950,120,800,800,,,,600,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTarget,,300,1000,,,1500,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,fx/effect/ps_tutorialboss_jump_01,,,,,,fx/effect/ps_dragonling_impact_directional_big_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossJump2,,,,,,,,Jump,,Skill 2,,3000,,,,10000,10000,10000,,,,120,,1450,500,950,120,800,800,,,,600,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTarget,,300,1000,,,1500,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,fx/effect/ps_tutorialboss_jump_01,,,,,,fx/effect/ps_dragonling_impact_directional_big_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossJumpHard,,,,,,,,Jump,,Skill 2,,9000,,,,10000,10000,10000,,,,640,,1450,500,950,120,800,800,,,,600,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTarget,,300,1000,,,1500,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,fx/effect/dragonling_dungeon_boss_skl2,,,,,,fx/effect/ps_dragonling_impact_directional_big_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossJumpElite,,,,,,,,Jump,,Skill 2,,9000,,,,10000,10000,10000,,,,640,,1450,500,950,120,800,800,,,,600,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RandomTarget,,300,1000,,,1500,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,fx/effect/dragonling_dungeon_boss_skl2,,,,,,fx/effect/ps_dragonling_impact_directional_big_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossMelee,,,TRUE,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,320,,1600,640,,15,420,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_hit_dragonling_medium_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossMeleeHard,,,TRUE,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,320,,1600,640,,15,420,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_hit_dragonling_medium_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossMeleeElite,,,TRUE,,,,,Attack,,Skill 1,,,,,,10000,10000,10000,,,,320,,1600,640,,15,420,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_hit_dragonling_big_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossPushback,,,,,,,,Pushback,,Skill 1,,10000,,,,10000,10000,10000,,,,600,,2300,2000,,120,800,250,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,800,,,1200,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossRandomGrenades,,,TRUE,,,,,Attack,,Skill 2,,16000,,,,10000,10000,10000,,,,120,,700,700,300,,,600,,,,,,,,,,,,,,,,,,,,,,,,DragonlingRaidBoss1Grenade,1,10,500,,,,,,,,,,,40,,TRUE,200,400,RandomTarget,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_hit_dragonling_medium_01,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossRapidFireMelee,,,,,,,,Attack,,Skill 1,,13000,,,,10000,10000,10000,,,,120,,1000,1000,1000,,,400,,,,,,,,,,,,,,,,,,,,,,,,DungeonBoss1Arrow,7,5,300,,,,,,,,,,,120,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_hit_dragonling_medium_01,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossSwipe,,,,,,,,Attack,,Skill 1,,6000,,,,10000,10000,10000,,,,560,,2800,1200,,15,420,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,500,1000,,-55,1500,,,,,TRUE,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_bonesmasher_slash_hor_01,,,,,,,,,,100,,fx/effect/ps_hit_dragonling_big_01,,,,,,,,,,,,,,,,,,,
DragonlingDungeonBossSwipeHard,,,,,,,,Attack,,Skill 1,,9000,,,,10000,10000,10000,,,,560,,2800,1200,,15,420,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,500,1000,,-55,1500,,,,,TRUE,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,fx/effect/ps_bonesmasher_slash_hor_01,,,,,,,,,,,,fx/effect/ps_hit_dragonling_big_01,,,,,,,,,,,,,,,,,,,
