Name,OrderNumber,EliteResource1,EliteResourceMinDrop1,EliteResourceMaxDrop1,EliteResource2,EliteResourceMinDrop2,EliteResourceMaxDrop2,TID,TID2,Building,EventType,MocoEvent,EventTID,GraphicsAsset,AnimationSet,IconAsset,CharacterType,LootZ,Health,MovementSpeed,AggroRadius,ChainAggroRadius,HasDungeonDeAggro,AlertTimeMs,DeathTimeMs,DespawnTimeMs,TurnToMonsterTimeMs,ConsumeOtherMonsterTimeMs,MonsterCelebrateTimeMs,AmbushFromGroundTimeMs,SpawnTimeMs,StunPreTimeMs,StunRecoveryTimeMs,Behavior,Weapon,Gear1,Gear2,Gear3,Gear4,Gear1Stage2,Gear2Stage2,Gear3Stage2,Gear4Stage2,Gear1Stage3,Gear2Stage3,Gear3Stage3,Gear4Stage3,Stage2HealthPercent,Stage3HealthPercent,DeathSkill,EatsFood,CollisionRadius,CollisionRadiusAgainstAttacks,Scale,UiScale,FitToBoxScale,MovementAnimationSpeed,HealthBarZOffset,HealthBarScale,HealthBarFollowBone,SpawnEffect,DespawnEffect,TurnToMonsterEffect,PushBackDeathEffectLong,PushBackDeathEffectShort,DeathEffect,DeathEffect2,HitEffect,PortalSpawnEffect,EffectZ,LoopingEffect,EliteLoopingEffect,LoopingEffectOffset,LootProfile,UseColorMod,RedAdd,GreenAdd,BlueAdd,RedMul,GreenMul,BlueMul,TurnToCharacter,TurnToCharacterChancePermille,ShouldInheritHealthOnTurnToCharacter,DynamicEnemySpawningAmount,ProtectTimeSec,ReleaseSpawnPointSeconds,BotVisibilityBoost,ExpireTimeMs,JumpGravity,BlockForQuest,ImmuneToStun,DynamicHealth,SpeechBubbleOpenEffect,SpeechBubbleCloseEffect,Level,RotationSpeed,CanMoveWhenRotating,StaticRotationAllowed,LootDelayMs,ForceShowOnMap,IsChaosMonster,ForcedTarget
EasterEgg3,,,,,,,,TID_EASTER_EGG3,TID_EASTER_EGG3_INGAME,,EasterEgg3Event,,,sc3d/pf_jax,,,Npc,100,1,150,,,,,,3000,,,,1100,1100,300,300,,,,,,,,,,,,,,,,,,,16,16,150,,200,,13,100,,fx/effect/gen_spawn,,,,,,,,,50,,fx/effect/ps_champion_aura_01,,EMPTY,,,,,,,,,,,,20,,,,45,,,,npc_jax_dialog_give_gifts,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,1800,,,
DragonlingStrongSlammerTutorial,508,,,,,,,TID_DRAGONLING_SLAMMER_TUTORIAL,,,Tutorial_1,,,sc3d/pf_dragonling_strongslammer_base,,,Strong,50,584,450,350,300,,400,,2300,,,1000,1100,1100,300,500,Default,DragonlingStrongSlammerWeaponTutorial,DragonlingStrongSlammerSmallChargeTutorial,,,,,,,,,,,,,,,,28,50,220,150,180,,15,100,healthbar_s,fx/effect/ps_spawn_slime_small_01,fx/effect/p_death,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/dragonling_strong_slammer/enemy_dragonling_strongslammer_death,fmod_studio_sounds/characters/dragonling_strong_slammer/enemy_dragonling_strongslammer_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,DragonlingStrongSlammerTutorial,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
DragonlingStrongSlammer,508,,,,,,,TID_DRAGONLING_SLAMMER,,,,,,sc3d/pf_dragonling_strongslammer_base,,,Strong,50,2125,450,350,300,,400,,,,,1000,1100,1100,300,500,Default,DragonlingStrongSlammerWeapon,DragonlingStrongSlammerSmallCharge,,,,,,,,,,,,,,,,28,50,220,150,180,,15,100,healthbar_s,fx/effect/ps_spawn_slime_small_01,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/dragonling_strong_slammer/enemy_dragonling_strongslammer_death,fmod_studio_sounds/characters/dragonling_strong_slammer/enemy_dragonling_strongslammer_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
DragonlingStrongSlammerHard,508,,,,,,,TID_DRAGONLING_SLAMMER_HARD,,,,,,sc3d/pf_dragonling_strongslammer_base,,,Strong,50,3188,450,350,300,,400,,,,,1000,1100,1100,300,500,Default,DragonlingStrongSlammerWeaponHard,DragonlingStrongSlammerSmallChargeHard,,,,,,,,,,,,,,,,28,50,220,150,180,,15,100,healthbar_s,fx/effect/ps_spawn_slime_small_01,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/dragonling_strong_slammer/enemy_dragonling_strongslammer_death,fmod_studio_sounds/characters/dragonling_strong_slammer/enemy_dragonling_strongslammer_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
BeetleStrongKnight,519,,,,,,,TID_BEETLE_KNIGHT,,,,,,sc3d/pf_beetle_knight_base,,,Strong,50,3188,450,350,300,,600,,,,,,1650,1650,330,330,Default,BeetleStrongKnightWeapon,BeetleStrongKnightSmallCharge,,,,,,,,,,,,,,,,28,40,140,130,180,,17,100,healthbar_s,fx/effect/ps_spawn_slime_small_01,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/beetle_strong_360_shield/beetle_strong_360_shield_death,fmod_studio_sounds/characters/beetle_strong_360_shield/beetle_strong_360_shield_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
BeetleStrongKnightHard,519,,,,,,,TID_BEETLE_KNIGHT_HARD,,,,,,sc3d/pf_beetle_knight_base,,,Strong,50,4250,450,350,300,,600,,,,,,1650,1650,330,330,Default,BeetleStrongKnightWeaponHard,BeetleStrongKnightSmallChargeHard,,,,,,,,,,,,,,,,28,40,140,130,180,,17,100,healthbar_s,fx/effect/ps_spawn_slime_small_01,,,fx/effect/ps_pushback_slime_medium_01,fx/effect/ps_beetle_medium_death_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/beetle_strong_360_shield/beetle_strong_360_shield_death,fmod_studio_sounds/characters/beetle_strong_360_shield/beetle_strong_360_shield_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
BeetleStrongRanged,1018,,,,,,,TID_BEETLE_STRONG_RANGED,,,,,,sc3d/pf_beetle_weakranged_hard,,,Strong,50,2125,350,350,300,,340,,,,,,1100,1100,300,300,Default,BeetleStrongRangedWeapon,BeetleStrongRangedReposition,,,,,,,,,,,,,,,,28,40,195,180,200,,16,100,healthbar_s,fx/effect/ps_beetlesmall_spawn_01,,,fx/effect/ps_pushback_slime_small_01,fx/effect/ps_pushback_slime_small_short_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/beetle_strong_ranged/beetle_strong_ranged_death,fmod_studio_sounds/characters/beetle_strong_ranged/beetle_strong_ranged_hit,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
BeetleStrongRangedHard,1018,,,,,,,TID_BEETLE_STRONG_RANGED_HARD,,,,,,sc3d/pf_beetle_weakranged_hard,,,Strong,50,3188,350,350,300,,340,,,,,,1100,1100,300,300,Default,BeetleStrongRangedWeaponHard,BeetleStrongRangedReposition,,,,,,,,,,,,,,,,28,40,195,180,200,,16,100,healthbar_s,fx/effect/ps_beetlesmall_spawn_01,,,fx/effect/ps_pushback_slime_small_01,fx/effect/ps_pushback_slime_small_short_01,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/beetle_strong_ranged/beetle_strong_ranged_death,fmod_studio_sounds/characters/beetle_strong_ranged/beetle_strong_ranged_hit,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
Visitor_Luna,,,,,,,,TID_VISITOR_LUNA,,,,,,sc3d/pf_luna,,,Npc,,1,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,150,,300,,13,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,npc_luna_dialog_casual,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Manny,,,,,,,,TID_VISITOR_MANNY,,,,,,sc3d/pf_manny,,,Npc,,1,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,155,,300,,15,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,npc_manny_dialog_introduction,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Jax,,,,,,,,TID_VISITOR_JAX,,,,,,sc3d/pf_jax,,,Npc,,1,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,150,,300,,13,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,npc_jax_dialog_introduction,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_ACE,,,,,,,,TID_VISITOR_ACE,,,,,,sc3d/pf_jax,,,Npc,,1,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,150,,300,,13,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,npc_jax_dialog_introduction,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Researcher,,,,,,,,TID_VISITOR_RESEARCHER,,,,,,sc3d/pf_jax,,,Npc,,1,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,150,,300,,13,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,npc_jax_dialog_introduction,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Unknown,,,,,,,,TID_VISITOR_UNKNOWN,,,,,,sc3d/pf_jax,,,Npc,,1,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,150,,300,,13,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,npc_jax_dialog_introduction,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Jax_Leaning,,,,,,,,TID_VISITOR_JAX,,,,,,sc3d/pf_jax_jax_leaning,,,Npc,,1,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,150,,300,,13,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,npc_jax_dialog_introduction,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Spirit,,,,,,,,TID_VISITOR_SPIRIT,,,,,,sc3d/pf_dragonling_spiritsoldier_noweapon,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,70,,300,,5,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_hit_soft,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,spiritsoldier_dialog_casual,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Wolfpet,,,,,,,,TID_VISITOR_PET,,,,,,sc3d/pf_bigpetweapon_pet,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,120,,300,,12,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,fmod_studio_sounds/characters/wolfpet/player_pet_wolfpet_death,fmod_studio_sounds/characters/wolfpet/player_pet_wolfpet_hit_soft,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,dialog_popup_open,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Spiritsoldier,,,,,,,,TID_VISITOR_SPIRITSOLDIER,,,,,,sc3d/pf_dragonling_spiritsoldier,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,70,,300,,20,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_hit_soft,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,spiritsoldier_dialog_casual,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Merchant,,,,,,,,TID_VISITOR_MERCHANT,,,,,,sc3d/pf_merchant_base,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,120,,300,,10,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_death,fmod_studio_sounds/characters/forager_merchant/npc_forager_hit_soft,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,npc_forager_dialog_casual,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Chicken,,,,,,,,TID_VISITOR_CHICKEN,,,,,,sc3d/pf_beastmaster_pet_beastmaster_pet,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,120,,300,,5,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,player_pet_chicken_dialog_casual,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Moneybug,,,,,,,,TID_VISITOR_MONEYBUG,,,,,,sc3d/pf_cubevac,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,120,,300,,5,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,cubevac_dialog_casual,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Forager,,,,,,,,TID_VISITOR_FORAGER,,,,,,sc3d/pf_merchant_base,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,120,,300,,5,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_death,fmod_studio_sounds/characters/forager_merchant/npc_forager_hit_soft,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,npc_forager_dialog_casual,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Mount,,,,,,,,TID_VISITOR_MOUNT,,,,,,sc3d/pf_mount_bird_blue,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,120,,300,,8,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,dialog_popup_open,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
PrisonCage,1,,,,,,,TID_PRISON_CAGE,,,,,,sc3d/pf_dragonling_spirit_cage,,,Strong,50,1000,,,,,,,,,,,1100,1100,300,300,Default,,,,,,,,,,,,,,,,PrisonCageSummon,,28,60,140,100,140,,15,100,healthbar_s,,,,,,,,fmod_studio_sounds/items/cage_hit,,50,,fx/effect/ps_champion_aura_01,,Strong,,,,,,,,,,,,,,,,45,,,,npc_villager_dialog_cage,fmod_studio_sounds/characters_common/dialog_popup_close,4,,,,,,,
HomeRadio,,,,,,,,TID_RADIO,,,,,,sc3d/pf_apartment_object_tablearea,Tree,,HomeInteractive,,1,,,,,,,,,,,1100,1100,300,300,,,,,,,,,,,,,,,,,,,200,,100,,,,18,100,,,,,,,,,,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,
DragonlingEscortPrisoner,1,,,,,,,TID_ESCORT_SPIRIT_PRISONER,,,,,,sc3d/pf_dragonling_spirit_dragonling_spirit,,,RunningNpc,,3200,160,,,,660,,2500,,,,1100,1100,300,300,,,,,,,,,,,,,,,,,,,16,16,160,200,300,,9,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/ps_beetle_small_death_01,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_death,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_hit,,50,,fx/effect/ps_champion_aura_01,,NPC,,,,,,,,,,,,3,,,,45,,,,npc_villager_dialog_casual,fmod_studio_sounds/characters_common/dialog_popup_close,8,,,,,,,
Visitor_Scavenger,,,,,,,,TID_VISITOR_SCAVENGER,,,,,,sc3d/pf_scavanger_base,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,120,,300,,8,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,fmod_studio_sounds/characters/beetle_scavenger/enemy_beetle_scavenger_death,fmod_studio_sounds/characters/beetle_scavenger/enemy_beetle_scavenger_hit,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,dialog_popup_open,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Champion,,,,,,,,,,,,,,sc3d/pf_beetle_bossexecutioner_base,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,80,,300,,8,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,fmod_studio_sounds/characters/beetle_boss_executioner/enemy_beetle_boss_executioner_hit_soft,,50,ps_champion_aura_01,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,enemy_beetle_boss_executioner_dialog_casual,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_Mortar,,,,,,,,,,,,,,sc3d/pf_dragonling_vinemortar_base,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,80,,300,,8,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,fmod_studio_sounds/characters/vinemortar/enemy_vinemortar_hit_soft,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,dialog_popup_open,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
Visitor_EvilPortal,,,,,,,,,,,,,,sc3d/pf_beetle_warbanner_base,,,Npc,,1,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,250,16,80,,300,,8,100,,fx/effect/gen_spawn_visitor,fx/effect/gen_spawn_visitor,,,,,,fmod_studio_sounds/characters_common/metal_impact,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,,,,,,,,,dialog_popup_open,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
BeetleEscortHard,1,,,,,,,TID_ESCORT_MERCHANT,,,,,,sc3d/pf_merchant_hard,,,Escort,,3200,160,,,,600,,2000,,,,1100,1100,300,300,,,,,,,,,,,,,,,,,,,16,16,165,,180,,13,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/ps_beetle_small_death_01,,forager_hit_soft,,50,,fx/effect/ps_champion_aura_01,,NPCLarge,,,,,,,,,,,100,15,,,,45,,,,npc_forager_dialog_help,fmod_studio_sounds/characters_common/dialog_popup_close,30,,,,1100,,,
DragonlingStrongStatueEnemy,519,,,,,,,TID_BEETLE_STRONG_STATUE_ENEMY,,,,,,sc3d/pf_dragonling_haunted_armor,,,Strong,50,3000,180,350,300,,500,2000,,,,,1100,1100,333,1000,Default,DragonlingStrongStatueWeapon,DragonlingStrongStatueSpin,,,,,,,,,,,,,,,,28,50,210,,,,25,100,,fx/effect/teleport,,,,,fx/effect/death_flash_large,,fmod_studio_sounds/characters/haunted_armor/enemy_haunted_armor_hit_soft,fx/effect/ps_portal_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,StrongLarge,,,,,,,,,,,,,,,,45,,TRUE,,,,31,,,,,,,
CatBossTransformerMelee,509,,,,,,,TID_CAT_BOSS_TRANSFORMER,,,,,,sc3d/pf_cat_bosscrimelord,,,Boss,150,25500,600,350,300,,600,1700,,,,1900,1700,1700,300,300,Default,CatBossTransformerMeleeWeapon,CatBossTransformerMeleeSpin,CatBossTransformerMeleeJump,CatBossTransformerMeleeDash,CatBossTransformerTransformToRanged,,,,,,,,,,,,,28,64,190,170,270,,24,100,healthbar_s,,,,,,fx/effect/ps_beetle_medium_death_01,fmod_studio_sounds/characters/cat_boss_crimelord/enemy_cat_boss_crimelord_hit,fmod_studio_sounds/characters/cat_boss_crimelord/enemy_cat_boss_crimelord_hit_soft,fx/effect/ps_portal_boss_monster_jumping_01,50,,fx/effect/ps_champion_aura_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1600,,,
CatBossTransformerRanged,509,,,,,,,TID_CAT_BOSS_TRANSFORMER,,,,,,sc3d/pf_cat_bosscrimelord_cat_boss_crimelord_ranged,,,Boss,150,25500,600,350,300,,600,1700,,,,1900,1700,1700,300,466,AvoidPlayerShort,CatBossTransformerRangedWeapon,CatBossTransformerRangedAoe,CatBossTransformerRangedSummonMine,CatBossTransformerRangedRapidFire,CatBossTransformerTransformToMelee,,,,,,,,,,,,,28,64,190,170,270,,24,100,healthbar_s,,,,,,fx/effect/ps_beetle_medium_death_01,,fmod_studio_sounds/characters/cat_boss_crimelord/enemy_cat_boss_crimelord_hit_soft,,50,,fx/effect/ps_champion_aura_01,,BossDungeon,,,,,,,,,,,,,,,,45,,,,,,1,,,,1600,,,
CatBossTransformerRangedMine,,,,,,,,,,,,,,sc3d/pf_mine,,,Strong,50,1063,,1000,,,,,,,,,,500,300,300,Default,CatBossTransformerMineExplode,,,,,,,,,,,,,,,,,16,20,150,70,,,12,100,root,fx/effect/ps_ko_cat_boss_crimelord_mine_spawn_01,,,,,fx/effect/ps_beetle_small_death_01,fmod_studio_sounds/characters/dragonling_whelp_egg/enemy_dragonling_whelp_egg_death,fmod_studio_sounds/characters/dragonling_whelp_egg/enemy_dragonling_whelp_egg_hit,,50,fx/effect/ps_ko_cat_boss_crimelord_ranged_mines_idle,fx/effect/ps_champion_aura_big_01,,,,,,,,,,,,,,,,,,45,,,,,,1,,,,,,,
SpiritHouse,1,,,,,,,TID_SPIRIT_HOUSE_EVENT,,,,,,sc3d/pf_cubevac,,,ProtectStationary,,3000,,,,,,,,,,,1100,1100,300,300,,,SpiritHouseSummon,,,,,,,,,,,,,,,,70,80,320,100,140,,12,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/p_death,fmod_studio_sounds/characters/cubevac/cubevac_death,fmod_studio_sounds/characters/cubevac/cubevac_hit,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,50,9999,,,,45,TRUE,TRUE,,npc_villager_dialog_cage,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,,,
ArenaHouse,1,,,,,,,TID_SPIRIT_HOUSE_EVENT,TID_SPIRIT_HOUSE_EVENT_INGAME,,,TRUE,,sc3d/pf_campervan,,,ProtectStationary,,10000,,,,,,,,,,,1100,1100,300,300,,MocoVanDamageReduction,,,,,,,,,,,,,,,,,70,220,90,100,140,,20,150,healthbar_s,fx/effect/teleport,,,,,fx/effect/p_death,fmod_studio_sounds/characters/cubevac/cubevac_death,fmod_studio_sounds/characters/cubevac/cubevac_hit,,50,,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,9999,,,,45,TRUE,TRUE,,npc_villager_dialog_cage,fmod_studio_sounds/characters_common/dialog_popup_close,,,,,,TRUE,,
FightingLunaDungeon,1,,,,,,,TID_FIGHTNING_NPC_EVENT,,,,TRUE,,sc3d/pf_luna_beastmaster,,,Soldier,,6400,350,,,,400,,4400,,,,1100,1100,300,300,Default,FightingLunaDungeonWeapon,LunaDash,,,,,,,,,,,,,,,,28,32,150,,,140,15,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/p_death,fmod_studio_sounds/characters/luna/npc_luna_death,fmod_studio_sounds/characters/luna/npc_luna_hit,,50,fx/effect/ps_luna_weapon_idle_01,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,9999,,,,45,,,,fmod_studio_sounds/characters/luna/npc_luna_dialog_chaos_rift_01,dialog_popup_close,999,,,,,,,
FightingLunaSolo,1,,,,,,,TID_FIGHTNING_NPC_EVENT,,,,TRUE,,sc3d/pf_luna_beastmaster,,,Soldier,,15000,350,,,,400,,4400,,,,1100,1100,300,300,Default,FightingNPCMeleeWeaponSolo,LunaDash,,,,,,,,,,,,,,,,28,32,150,,,140,15,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/p_death,fmod_studio_sounds/characters/luna/npc_luna_death,fmod_studio_sounds/characters/luna/npc_luna_hit,,50,fx/effect/ps_luna_weapon_idle_01,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,9999,,,,45,,,,npc_luna_dialog_solo_dungeon_01,dialog_popup_close,999,,,,,,,
FightingLunaSolo2,1,,,,,,,TID_FIGHTNING_NPC_EVENT,,,,TRUE,,sc3d/pf_luna_beastmaster,,,Soldier,,30000,350,,,,400,,4400,,,,1100,1100,300,300,Default,FightingNPCMeleeWeaponSolo2,LunaDash,,,,,,,,,,,,,,,,28,32,150,,,140,15,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/p_death,fmod_studio_sounds/characters/luna/npc_luna_death,fmod_studio_sounds/characters/luna/npc_luna_hit,,50,fx/effect/ps_luna_weapon_idle_01,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,9999,,,,45,,,,npc_luna_dialog_solo_dungeon_02,dialog_popup_close,999,,,,,,,
FightingLunaSolo3,1,,,,,,,TID_FIGHTNING_NPC_EVENT,,,,TRUE,,sc3d/pf_luna_beastmaster,,,Soldier,,20000,350,,,,400,,4400,,,,1100,1100,300,300,Default,FightingNPCMeleeWeaponSolo3,LunaDash,,,,,,,,,,,,,,,,28,32,150,,,140,15,100,healthbar_s,fx/effect/teleport,,,,,fx/effect/p_death,fmod_studio_sounds/characters/luna/npc_luna_death,fmod_studio_sounds/characters/luna/npc_luna_hit,,50,fx/effect/ps_luna_weapon_idle_01,fx/effect/ps_champion_aura_01,,,,,,,,,,,,,,9999,,,,45,,,,npc_luna_dialog_solo_dungeon_03,dialog_popup_close,999,,,,,,,
