Name,IconAsset,NPCCountPercent,NPCSpawnFrequencySec,MinimumBlockedSeconds,NPC,Pets,PetCount,Level,SummonLevel,Resource,ChestIndex,PatrolChance,TargetZone,TargetZone2,IsAmbush,AmbushOverride,AmbushDistanceTiles,AmbushDelaySeconds,AmbushHeightOverride,EliteChance,MegaEliteChance,SpawnFrequencyOffsetSeconds,SpawnChancePercent,NPCWeight,IgnoreOtherCharactersOnSpawn,IgnoreLootScreen,AggroRequirement,Tag,ForceSpawnOtherZonesDistance,ForceSpawnEnemiesMinCount,ForceSpawnEnemiesMaxCount,MultipleSpawnsChancePermille,MultipleSpawnsMinCount,MultipleSpawnsMaxCount,PatrolPickupRadius,PatrolPickupMinCount,PatrolPickupMaxCount
PVP0_Weak,sc/editor.sc#zone_0,50,5,15,DragonlingWeakMeleeSmall,,,2,,,,250,,,,,5,,,,,,100,2,,TRUE,,,,,,,,,4,10,10
,,,,,DragonlingWeakRangedSmall,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP0_Strong,sc/editor.sc#zone_0,25,5,20,DragonlingStrongSlammer,,,5,,,,250,,,,,5,,,,,,100,2,,TRUE,,,,,,,,,4,10,10
,,,,,DragonlingStrongJumper,,,8,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP0_Boss,sc/editor.sc#zone_0,100,5,20,DragonlingDungeonBossOpen,,,10,,,,1000,A,,,,5,,,,,,100,1,TRUE,TRUE,,,2,6,6,,,,4,10,10
PVP0_Ambush,sc/editor.sc#zone_0,1000,5,30,DragonlingWeakMeleeSmall,,,2,,,,,,,TRUE,,7,,,,,,50,1,,TRUE,,,,,,250,1,2,4,10,10
PVP_Team_0_Weak,sc/editor.sc#zone_0,75,5,15,DragonlingWeakMeleeSmall,,,4,,,,250,,,,,5,,,,,,100,2,,TRUE,,,,,,,,,4,10,10
,,,,,DragonlingWeakRangedSmall,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP_Team_0_Strong,sc/editor.sc#zone_0,50,5,20,DragonlingStrongSlammer,,,5,,,,250,,,,,5,,,,,,100,2,,TRUE,,,,,,,,,4,10,10
,,,,,DragonlingStrongJumper,,,5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP_Team_0_Ambush,sc/editor.sc#zone_0,1000,5,30,DragonlingStrongJumper,,,5,,,,,,,TRUE,,7,,,,,,25,1,,TRUE,,,,,,,,,4,10,10
PVP_Team_0_Boss_Small,sc/editor.sc#zone_6,100,10,30,DragonlingBossEasy,,,10,,,,,,,,,,,,,,,100,1,TRUE,TRUE,,,,,,,,,,,
PVP_Team_0_Boss_Large,sc/editor.sc#zone_7,100,10,30,DragonlingBossMediumOpen,,,15,,,,1000,A,D,,,,,,,,,100,1,TRUE,TRUE,,,4,6,6,,,,4,10,10
PVP_Team_30_Weak,sc/editor.sc#zone_0,75,5,15,DragonlingWeakMelee,,,10,,,,250,,,,,5,,,,,,100,2,,TRUE,,,,,,,,,4,10,10
,,,,,DragonlingWeakRanged,,,10,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP_Team_30_Strong,sc/editor.sc#zone_0,50,5,20,DragonlingStrongWhelp,,,15,,,,250,,,,,5,,,,,,100,2,,TRUE,,,,,,,,,4,10,10
,,,,,DragonlingStrongCharger,,,15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
,,,,,DragonlingStrongMelee,,,15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP_Team_30_Ambush,sc/editor.sc#zone_0,1000,5,30,DragonlingWeakMelee,,,10,,,,,,,TRUE,2,7,,,,,,25,1,,TRUE,,,,,,1000,2,2,4,10,10
PVP_Team_30_Boss_Small,sc/editor.sc#zone_6,100,10,30,DragonlingDungeonBossOpen,,,25,,,,,,,,,,,,,,,100,1,TRUE,TRUE,,,,,,,,,,,
PVP_Team_30_Boss_Large,sc/editor.sc#zone_7,100,10,30,DragonlingRaidBoss1Open,,,35,,,,1000,A,D,,,,,,,,,100,1,TRUE,TRUE,,,4,6,6,,,,4,10,10
PVP_ARAM_Boss,sc/editor.sc#zone_6,100,2,30,BeetleBossEasy,,,30,,,,,G,D,TRUE,3,20,8,,,,,100,1,,TRUE,,,,,,,,,,,
PVP_ARAM_Weak,sc/editor.sc#zone_0,100,3,15,BeetleWeakMeleeSmall,,,10,,,,,,,TRUE,2,15,,,,,,10,1,,TRUE,,,,,,1000,2,2,4,10,10
,,,,,BeetleWeakRangedSmall,,,10,,,,,,,,,,,,,,,,1,,,,,,,,,,,,10,10
PVP_ARAM_Strong,sc/editor.sc#zone_3,100,3,15,BeetleStrongKnight,,,15,,,,,,,TRUE,2,15,,,,,,5,1,,TRUE,,,,,,,,,4,10,10
,,,,,BeetleStrongRanged,,,15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,10,10
PVP_ARAM_Weak_Initial,sc/editor.sc#zone_0,100,,500,BeetleWeakMeleeSmall,,,10,,,,,,,,,5,,,,,,100,1,,TRUE,,,,,,,,,4,10,10
,,,,,BeetleWeakRangedSmall,,,10,,,,,,,,,,,,,,,,1,,,,,,,,,,,,10,10
PVP_ARAM_Strong_Initial,sc/editor.sc#zone_3,100,,500,BeetleStrongKnight,,,15,,,,,,,,,5,,,,,,100,1,,TRUE,,,,,,,,,4,10,10
,,,,,BeetleStrongRanged,,,15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,10,10
PVP_SOLO_DUO_0_Weak,sc/editor.sc#zone_0,75,5,15,BeetleWeakMeleeSmall,,,4,,,,250,,,,,5,,,,,,100,2,,TRUE,,,,,,50,2,4,4,10,10
,,,,,BeetleWeakRangedSmall,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP_SOLO_DUO_0_Strong,sc/editor.sc#zone_0,40,10,20,BeetleStrongKnight,,,5,,,,250,,,,,5,,,,,,100,3,,TRUE,,,,,,50,1,2,4,10,10
,,,,,BeetleStrongRanged,,,5,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
PVP_SOLO_DUO_0_Boss,sc/editor.sc#zone_0,100,5,20,BeetleBossEasy,,,5,,,,1000,A,,,,5,,,,,,100,1,TRUE,TRUE,,,,,,,,,4,10,10
PVP_SOLO_DUO_0_Ambush,sc/editor.sc#zone_0,1000,5,30,BeetleWeakMeleeSmall,,,4,,,,,,,TRUE,,7,,,,,,50,1,,TRUE,,,,,,1000,1,2,4,10,10
,,,,,BeetleWeakRangedSmall,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP_SOLO_DUO_1_Weak,sc/editor.sc#zone_0,75,5,15,BeetleWeakMeleeSmall,,,10,,,,250,,,,,5,,,,,,100,2,,TRUE,,,,,,50,2,4,4,10,10
,,,,,BeetleWeakRangedSmall,,,10,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
,,,,,BeetleWeakDasher,,,10,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP_SOLO_DUO_1_Strong,sc/editor.sc#zone_0,40,10,20,BeetleStrongMelee,,,15,,,,250,,,,,5,,,,,,100,3,,TRUE,,,,,,50,1,2,4,10,10
,,,,,BeetleStrongBlower,,,15,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
,,,,,BeetleStrongSummoner,,,15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP_SOLO_DUO_1_Boss,sc/editor.sc#zone_0,100,5,20,BeetleDungeonBossOpen,,,20,,,,1000,A,,,,5,,,,,,100,1,TRUE,TRUE,,,,,,,,,4,10,10
PVP_SOLO_DUO_1_Ambush,sc/editor.sc#zone_0,1000,5,30,BeetleWeakMeleeSmall,,,10,,,,,,,TRUE,,7,,,,,,50,1,,TRUE,,,,,,1000,1,2,4,10,10
,,,,,BeetleWeakRangedSmall,,,10,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
,,,,,BeetleWeakDasher,,,10,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP_TEAM_1_Weak,sc/editor.sc#zone_0,50,5,15,BeetleWeakMeleeSmall,,,12,,,,250,,,,,5,,,,,,100,2,,TRUE,,,,,,1000,2,2,4,10,10
,,,,,BeetleWeakRangedSmall,,,12,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP_TEAM_1_Strong,sc/editor.sc#zone_0,75,5,20,BeetleStrongKnight,,,20,,,,250,,,,,5,,,,,,100,2,,TRUE,,,,,,,,,4,10,10
,,,,,BeetleStrongRanged,,,20,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
,,,,,BeetleStrongMelee,,,20,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PVP_TEAM_1_Boss,sc/editor.sc#zone_0,100,10,30,BeetleBossEasy,,,25,,,,,,,,,5,,,,,,100,1,TRUE,TRUE,,,2,6,6,,,,4,10,10
PVP_TEAM_1_Boss2,sc/editor.sc#zone_0,100,10,30,BeetleBossMediumOpen,,,35,,,,,,,,,5,,,,,,100,1,TRUE,TRUE,,,2,6,6,,,,4,10,10
PVP_TEAM_1_Ambush,sc/editor.sc#zone_0,1000,5,30,BeetleWeakMeleeSmall,,,12,,,,,,,TRUE,1,7,,,,,,25,1,,TRUE,,,,,,1000,1,2,4,10,10
W02_DG10_Strong,sc/editor.sc#zone_21,100,,300,BeetleStrongMeleeV2,,,86,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG10_Strong2,sc/editor.sc#zone_21,100,,300,BeetleStrongNeedler,,,24,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG10_Strong3,sc/editor.sc#zone_21,100,,300,BeetleStrongBurrower,,,24,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG10_Strong4,sc/editor.sc#zone_21,100,,300,BeetleStrongBarrager,,,24,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,,,
W02_DG10_Event,sc/editor.sc#zone_21,100,,300,BeetleBugHole,,,24,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG10_Boss,sc/editor.sc#zone_21,100,,300,BeetleBossRiderOpen,,,59,,,,,,D,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG10_Boss2,sc/editor.sc#zone_21,100,,300,BeetleBossRiderPhase2Open,,,59,,,,,,D,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG10_Boss3,sc/editor.sc#zone_21,100,,300,BeetleBossRiderPhase3Open,,,59,,,,,,D,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG10_Boss_Ambush,sc/editor.sc#zone_2,100,5,300,BeetleStrongBurrower,,,24,,,,,,,TRUE,,30,30,,,,,100,1,,,W02_DG10_Boss,,,,,,,,1,10,10
W02_DG10_Boss_Ambush2,sc/editor.sc#zone_2,100,5,300,BeetleStrongNeedler,,,24,,,,,,,TRUE,,30,45,,,,,100,1,,,W02_DG10_Boss2,,,,,,,,1,10,10
W02_DG10_Boss_Ambush3,sc/editor.sc#zone_2,100,5,300,BeetleStrongBarrager,,,24,,,,,,,TRUE,,30,60,,,,,100,1,,,W02_DG10_Boss3,,,,,,,,1,10,10
W02_DG11_Strong,sc/editor.sc#zone_21,100,,300,BeetleStrongMeleeV2,,,50,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG11_Strong2,sc/editor.sc#zone_21,100,,300,BeetleStrongTunneler,,,50,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG11_Strong3,sc/editor.sc#zone_21,100,,300,BeetleStrongSummoner,,,50,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG11_Strong4,sc/editor.sc#zone_21,100,,300,BeetleStrongBuffer,,,50,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,,,
W02_DG11_Boss,sc/editor.sc#zone_21,100,,300,BeetleDungeonBoss3,,,52,,,,,,D,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG12_Strong,sc/editor.sc#zone_21,100,,300,BeetleStrongMeleeV2,,,60,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_DG12_Boss,sc/editor.sc#zone_21,100,,300,BeetleBossQueen,,,57,55,,,,,D,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W02_OA6_Strong,sc/editor.sc#zone_8,75,10,30,BeetleStrongBurrower,,,60,,,,250,,,,,5,,,20,,,100,4,,,,,,,,,,,4,10,10
,,,,,BeetleStrongNeedler,,,60,,,,,,,,,,,,20,,,,2,,,,,,,,,,,,,
,,,,,BeetleStrongBarrager,,,60,,,,,,,,,,,,20,,,,1,,,,,,,,,,,,,
W02_OA6_Event,sc/editor.sc#zone_5,75,10,30,LivingWeapon,,,60,,,,1000,,,,,5,,,,,,100,1,,,,,,,,1000,3,7,4,10,10
W02_OA6_Event2,sc/editor.sc#zone_5,25,10,90,BeetleBugHole,,,60,,,,,,,,,5,,,50,5,,100,1,,,,,,,,,,,4,10,10
W02_OA6_Ambush,sc/editor.sc#zone_21,1000,5,30,BeetleStrongBurrower,,,60,,,,,,,TRUE,,5,,,20,,,25,4,TRUE,,,,,,,,,,4,10,10
,,,,,BeetleStrongNeedler,,,60,,,,,,,,,,,,20,,,,2,,,,,,,,,,,,,
,,,,,BeetleStrongBarrager,,,60,,,,,,,,,,,,20,,,,1,,,,,,,,,,,,,
W02_OA6_Boss,sc/editor.sc#zone_2,25,30,60,BeetleBossSlime,,,60,,,,500,,,,,5,,,50,5,,100,6,,,,,,,,,,,4,10,10
,,,,,DragonlingBossPlant,,,60,,,,,,,,,,,,50,5,,,3,,,,,,,,,,,,,
,,,,,BeetleDungeonBoss3,,,60,,,,,,,,,,,,50,5,,,1,,,,,,,,,,,,,
W00_EasterEgg_01,sc/editor.sc#zone_0,10,540,900,W00_EasterEgg_01,,,1,,,,,,,,,,,,,,,100,1,,TRUE,,,,,,,,,,,
W01_EasterEgg_01,sc/editor.sc#zone_0,10,540,900,W01_EasterEgg_01,,,1,,,,,,,,,,,,,,,100,1,,TRUE,,,,,,,,,,,
W02_EasterEgg_01,sc/editor.sc#zone_0,10,540,900,W02_EasterEgg_01,,,1,,,,,,,,,,,,,,,100,1,,TRUE,,,,,,,,,,,
W02_OA7_Strong,sc/editor.sc#zone_8,75,10,30,BeetleStrongBurrower,,,65,,,,250,,,,,5,,,20,,,100,4,,,,,,,,,,,4,10,10
,,,,,BeetleStrongNeedler,,,65,,,,,,,,,,,,20,,,,2,,,,,,,,,,,,,
,,,,,BeetleStrongBarrager,,,65,,,,,,,,,,,,20,,,,1,,,,,,,,,,,,,
W02_OA7_Event,sc/editor.sc#zone_5,25,10,90,BeetleVaultElite,,,65,,,,,,,,,5,,,50,5,,100,1,,,,,,,,,,,4,10,10
W02_OA7_Event2,sc/editor.sc#zone_5,25,10,90,BeetleBugHole,,,65,,,,,,,,,5,,,50,5,,100,1,,,,,,,,,,,4,10,10
W02_OA7_Ambush,sc/editor.sc#zone_21,1000,5,30,BeetleStrongBurrower,,,65,,,,,,,TRUE,,5,,,20,,,25,4,TRUE,,,,,,,,,,4,10,10
,,,,,BeetleStrongNeedler,,,65,,,,,,,,,,,,20,,,,2,,,,,,,,,,,,,
,,,,,BeetleStrongBarrager,,,65,,,,,,,,,,,,20,,,,1,,,,,,,,,,,,,
W02_OA7_Boss,sc/editor.sc#zone_2,25,30,60,BeetleBossRiderBattleWagon,,,65,,,,500,,,,,5,,,50,5,,100,6,,,,,,,,,,,4,10,10
,,,,,BeetleBossSummoner,,,65,,,,,,,,,,,,50,5,,,3,,,,,,,,,,,,,
,,,,,BeetleDungeonBoss3,,,65,,,,,,,,,,,,50,5,,,1,,,,,,,,,,,,,
W03_OA1_Weak,sc/editor.sc#zone_8,50,5,30,CatWeakMeleeSmall,,,41,,,,500,,,,,5,,,,,,100,2,,,,,,,,500,2,5,4,10,10
,,,,,CatWeakRangedSmall,,,41,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
,,,,,CatWeakMinion,,,41,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
W03_OA1_WeakGroup,sc/editor.sc#zone_8,25,5,30,CatWeakMelee,,,41,,,,1000,,,,,5,,,,,,100,1,,,,,2,2,4,,,,4,10,10
W03_OA1_WeakGroupMinion,sc/editor.sc#zone_1,,999,5,CatWeakMeleeSmall,,,41,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_OA1_WeakGroup2,sc/editor.sc#zone_8,25,5,30,CatWeakRanged,,,41,,,,1000,,,,,5,,,,,,100,1,,,,,2,2,4,,,,4,10,10
W03_OA1_WeakGroup2Minion,sc/editor.sc#zone_1,,999,5,CatWeakRangedSmall,,,41,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_OA1_CrabGroup,sc/editor.sc#zone_8,25,5,30,CatStrongMelee2,,,41,,,,1000,,,,,5,,,,,,100,1,,,,,2,2,4,,,,4,10,10
W03_OA1_CrabGroupMinion,sc/editor.sc#zone_1,,999,5,CatRetreatingCrab,,,41,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_OA1_Strong,sc/editor.sc#zone_8,25,5,30,CatWeakMelee,,,41,,,,500,,,,,5,,,20,,,100,2,,,,,,,,500,2,2,4,10,10
,,,,,CatWeakRanged,,,41,,,,,,,,,,,,20,,,,2,,,,,,,,,,,,,
,,,,,CatStrongSupport,,,41,,,,,,,,,,,,20,,,,1,,,,,,,,,,,,,
,,,,,CatStrongMelee2,,,41,,,,,,,,,,,,20,,,,1,,,,,,,,,,,,,
W03_OA1_Boss,sc/editor.sc#zone_2,25,30,60,CatBossFishermanOpen,,,41,,,,500,,,,,5,,,50,5,,100,6,,,,,,,,,,,4,10,10
,,,,,CatBossArcherOpen,,,43,,,,,,,,,,,,50,5,,,3,,,,,,,,,,,,,
,,,,,CatBossFreezerOpen,,,45,,,,,,,,,,,,50,5,,,1,,,,,,,,,,,,,
W03_OA1_Event,sc/editor.sc#zone_5,25,10,90,CatEscortProtect,,,41,,,,,A,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_OA1_Event2,sc/editor.sc#zone_5,25,10,90,CatRetreatingCrab,,,41,,,,1000,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_OA2_Weak,sc/editor.sc#zone_8,25,5,30,CatWeakMelee,,,1,,,,500,,,,,5,,,,,,100,2,,,,,,,,500,1,2,4,10,10
,,,,,CatWeakRanged,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
W03_OA2_WeakGroup,sc/editor.sc#zone_8,25,5,30,CatWeakMelee,CatWeakRanged,2,1,,,,1000,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_OA2_Strong,sc/editor.sc#zone_8,25,5,30,CatStrongMelee2,,,1,,,,500,,,,,5,,,20,,,100,2,,,,,,,,500,1,2,4,10,10
,,,,,CatStrongSupport,,,1,,,,,,,,,,,,20,,,,1,,,,,,,,,,,,,
,,,,,CatStrongMelee,,,1,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,
,,,,,CatStrongRanged,,,1,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,
W03_OA2_Boss,sc/editor.sc#zone_2,25,30,60,CatBossArcher,,,1,,,,500,,,,,5,,,50,5,,100,6,,,,,,,,,,,4,10,10
,,,,,CatBossSumo,,,1,,,,,,,,,,,,50,5,,,3,,,,,,,,,,,,,
,,,,,CatBossTransformerMelee,,,1,,,,,,,,,,,,50,5,,,1,,,,,,,,,,,,,
W03_OA2_Event,sc/editor.sc#zone_5,25,10,90,CatPrisonCage,,,1,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_OA2_Event2,sc/editor.sc#zone_5,25,10,90,CatFriendlySoldier,CatFriendlySoldier,2,1,,,,1000,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_DG01_Weak,sc/editor.sc#zone_21,100,,300,CatWeakMelee,,,40,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_DG01_Weak2,sc/editor.sc#zone_21,100,,300,CatWeakRanged,,,40,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_DG01_Strong,sc/editor.sc#zone_21,100,,300,CatStrongMelee2,,,40,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_DG01_Strong2,sc/editor.sc#zone_21,100,,300,CatStrongSupport,,,40,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W03_DG01_Ambush,sc/editor.sc#zone_21,100,,300,CatWeakMelee,,,40,,,,,,,TRUE,,4,,,,,,100,1,,,,,,,,1000,2,2,4,10,10
W03_DG01_Boss_Ambush,sc/editor.sc#zone_2,40,5,300,CatStrongMelee2,,,35,,,,,,,TRUE,,30,30,,,,,100,1,,,W03_DG01_Boss,,,,,,,,4,10,10
W03_DG01_Boss_Ambush2,sc/editor.sc#zone_2,40,5,300,CatStrongMelee2,,,35,,,,,,,TRUE,,30,75,,,,,100,1,,,W03_DG01_Boss,,,,,,,,4,10,10
W03_DG01_Boss_Ambush3,sc/editor.sc#zone_2,40,5,300,CatStrongSupport,,,35,,,,,,,TRUE,,30,120,,,,,100,1,,,W03_DG01_Boss,,,,,,,,4,10,10
W03_DG01_Boss,sc/editor.sc#zone_21,100,,300,CatBossFisherman,,,43,,,,,,D,,,5,,,,,,100,1,,,,,,,,,,,4,10,10
W01_DG01_ARENA_1,sc/editor.sc#zone_21,100,5,0,DragonlingWeakMelee,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,5,5,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,5,5,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,5,5,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,1000,5,5,,,
W01_DG01_ARENA_2,sc/editor.sc#zone_21,100,5,0,DragonlingWeakMelee,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingStrongSlammer,,,9,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingStrongSlammer,,,9,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingRaidBoss1,,,25,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,
W01_DG01_ARENA_3,sc/editor.sc#zone_21,100,5,0,DragonlingWeakMelee,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingWeakMelee,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingStrongCharger,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,1,1,,,
,,,120,,ShootingPlant,,,13,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,2,2,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
W01_DG01_ARENA_4,sc/editor.sc#zone_21,100,5,0,DragonlingStrongSlammer,,,9,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingWeakMelee,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingStrongWhelp,,,25,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,2,2,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
W01_DG01_ARENA_5,sc/editor.sc#zone_21,100,5,0,DragonlingWeakMelee,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,ShootingPlant,,,9,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,2,2,,,
,,,120,,DragonlingStrongCharger,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,1,1,,,
,,,120,,DragonlingStrongJumper,,,12,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,2,2,,,
,,,120,,DragonlingStrongWhelp,,,25,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,2,2,,,
W01_DG01_ARENA_6,sc/editor.sc#zone_21,100,5,0,DragonlingWeakMelee,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingStrongSlammer,,,9,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingWeakMelee,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingStrongSlammer,,,9,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
W01_DG01_ARENA_7,sc/editor.sc#zone_21,100,5,0,DragonlingStrongSlammer,,,9,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingWeakRanged,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,5,5,,,
,,,120,,DragonlingStrongWhelp,,,25,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,1,1,,,
,,,120,,DragonlingStrongJumper,,,12,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,2,2,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,5,,,,,,,0,,,,,,,,,,,,,
W01_DG01_ARENA_8,sc/editor.sc#zone_21,100,5,0,DragonlingBossEasy,,,13,,,,,,,,,5,,,,,,100,1,,,,,,,,,,,,,
,,,120,,DragonlingWeakRanged,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,6,6,,,
,,,120,,DragonlingStrongCharger,,,16,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,1,1,,,
,,,120,,DragonlingStrongJumper,,,12,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,1,1,,,
,,,120,,DragonlingStrongWhelp,,,25,,,,,,,,,5,,,,,,100,1,,,,,,,,1000,1,1,,,
ArenaHouse5,sc/editor.sc#zone_21,100,0,,ArenaHouse,,,1,,,,,,,,,,,,,,,100,1,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
,,,120,,DragonlingEscort,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
W02_OA02_MONSTERHUNT_Boss,sc/editor.sc#zone_2,100,999,,BeetleBossBuffer,,,1,,,,,,,,,,,,,,,100,1,,,,,,,,,,,,,
W02_OA02_MONSTERHUNT_Ambush_1,sc/editor.sc#zone_2,75,1,0,BeetleWeakMelee,,,40,,,,,,,TRUE,,10,,,,,,100,5,TRUE,,,,,,,1000,5,7,,,
,,,1,0,BeetleWeakRanged,,,40,,,,,,,,,,,,,,,100,3,,,,,,,,1000,1,2,,,
W02_OA02_MONSTERHUNT_Ambush_2,sc/editor.sc#zone_2,100,1,0,BeetleStrongKnight,,,12,,,,,,,TRUE,,10,,,,,,100,1,TRUE,,,,,,,250,1,1,,,
W02_OA02_MONSTERHUNT_Ambush_3,sc/editor.sc#zone_2,100,1,0,BeetleStrongRanged,,,12,,,,,,,TRUE,,10,,,,,,100,1,TRUE,,,,,,,250,1,1,,,
